Date_Time,Durchfluss ,T Rucklauf ,T Vorlauf ,Warmefluss 
01/02/13 12:27,28.911602,33.511602,34.611602,-3.188397999
01/02/13 12:28,28.53720753,32.83720753,33.73720753,-4.062792474
01/02/13 12:29,30.41055903,34.41055903,35.81055903,-1.189440972
01/02/13 12:30,29.78323193,33.58323193,36.88323193,2.383231931
01/02/13 12:31,29.81961769,33.41961769,38.91961769,7.919617688
01/02/13 12:32,38.46302611,40.56302611,48.36302611,21.26302611
01/02/13 12:33,33.37553791,34.07553791,43.07553791,18.47553791
01/02/13 12:34,42.18273061,42.28273061,51.18273061,27.08273061
01/02/13 12:35,37.56918329,37.66918329,45.86918329,20.56918329
01/02/13 12:36,36.28275942,36.58275942,43.78275942,16.68275942
01/02/13 12:37,33.96799662,34.26799662,40.36799662,11.56799662
01/02/13 12:38,36.4105816,36.9105816,41.9105816,11.3105816
01/02/13 12:39,37.77401493,38.77401493,42.87401493,10.47401493
01/02/13 12:40,33.60298961,35.20298961,38.50298961,4.502989613
01/02/13 12:41,30.49624302,33.29624302,35.79624302,0.396243021
01/02/13 12:42,33.82017535,37.92017535,39.82017535,3.320175354
01/02/13 12:43,36.0217201,40.6217201,42.2217201,5.021720103
01/02/13 12:44,27.80420095,32.20420095,33.40420095,-3.995799054
01/02/13 12:45,32.77156347,36.67156347,37.77156347,0.271563469
01/02/13 12:46,30.96138002,34.66138002,36.06138002,-0.83861998
01/02/13 12:47,34.52760234,38.22760234,41.02760234,6.327602339
01/02/13 12:48,35.04460592,38.64460592,43.74460592,12.14460592
01/02/13 12:49,31.15080596,33.95080596,41.35080596,13.35080596
01/02/13 12:50,40.2382367,41.4382367,50.3382367,25.6382367
01/02/13 12:51,37.49734012,37.49734012,46.79734012,23.39734012
01/02/13 12:52,39.84378973,39.84378973,48.54378973,24.14378973
01/02/13 12:53,33.44938951,33.64938951,41.34938951,15.24938951
01/02/13 12:54,33.59697479,33.99697479,40.59697479,12.59697479
01/02/13 12:55,37.65555112,38.55555112,44.05555112,13.85555112
01/02/13 12:56,34.14772238,35.54772238,39.94772238,7.847722375
01/02/13 12:57,34.206129,36.906129,40.306129,6.406129005
01/02/13 12:58,33.00006111,37.10006111,39.70006111,4.200061115
01/02/13 12:59,31.16653543,35.76653543,37.66653543,0.966535426
01/02/13 13:00,35.55171103,40.35171103,41.75171103,4.251711033
01/02/13 13:01,38.79753378,43.39753378,44.49753378,6.797533779
01/02/13 13:02,40.02759876,44.32759876,45.22759876,7.527598756
01/02/13 13:03,34.02075089,38.12075089,39.62075089,2.620750886
01/02/13 13:04,41.58817573,45.58817573,48.88817573,14.48817573
01/02/13 13:05,35.34953168,39.04953168,44.64953168,13.74953168
01/02/13 13:06,33.62444129,36.12444129,44.02444129,16.92444129
01/02/13 13:07,39.63631797,40.63631797,49.93631797,25.83631797
01/02/13 13:08,31.37902269,31.47902269,40.97902269,17.57902269
01/02/13 13:09,34.83368616,35.03368616,43.73368616,19.13368616
01/02/13 13:10,31.7192155,32.1192155,39.6192155,13.2192155
01/02/13 13:11,38.63077083,39.73077083,46.03077083,17.23077083
01/02/13 13:12,29.05034096,30.25034096,35.35034096,4.450340959
01/02/13 13:13,36.18411968,38.58411968,42.58411968,9.684119677
01/02/13 13:14,29.48780877,33.28780877,36.38780877,1.487808773
01/02/13 13:15,26.68397669,31.28397669,33.48397669,-2.816023306
01/02/13 13:16,38.70955666,43.30955666,44.90955666,7.809556662
01/02/13 13:17,35.66823396,40.36823396,41.66823396,3.968233962
01/02/13 13:18,41.00963236,45.60963236,46.70963236,8.709632356
01/02/13 13:19,32.61685989,36.91685989,37.91685989,0.116859894
01/02/13 13:20,31.8266995,36.0266995,38.2266995,2.326699497
01/02/13 13:21,32.27659402,36.27659402,40.77659402,7.976594016
01/02/13 13:22,33.42075616,36.62075616,43.42075616,14.32075616
01/02/13 13:23,34.9281762,36.3281762,45.0281762,19.7281762
01/02/13 13:24,36.17420675,36.57420675,45.97420675,22.37420675
01/02/13 13:25,41.10657226,41.40657226,50.30657226,26.20657226
01/02/13 13:26,37.88670262,38.08670262,45.98670262,20.48670262
01/02/13 13:27,33.77259961,34.37259961,41.27259961,13.67259961
01/02/13 13:28,36.09726957,36.89726957,42.59726957,13.19726957
01/02/13 13:29,35.73873208,37.13873208,41.73873208,10.33873208
01/02/13 13:30,37.62106622,40.32106622,44.02106622,10.82106622
01/02/13 13:31,30.4487394,33.9487394,36.7487394,2.148739396
01/02/13 13:32,28.86860333,32.56860333,34.66860333,-0.931396668
01/02/13 13:33,33.52315988,37.12315988,38.72315988,2.223159876
01/02/13 13:34,35.62804315,39.22804315,40.42804315,3.628043147
01/02/13 13:35,38.68157297,41.98157297,43.28157297,6.681572968
01/02/13 13:36,24.30668333,27.50668333,30.10668333,-4.493316674
01/02/13 13:37,32.76546859,35.86546859,40.76546859,9.265468588
01/02/13 13:38,35.42231104,38.32231104,45.52231104,17.42231104
01/02/13 13:39,34.41582139,35.51582139,44.61582139,20.31582139
01/02/13 13:40,27.18160024,26.98160024,36.78160024,14.48160024
01/02/13 13:41,33.76328703,33.66328703,43.16328703,20.16328703
01/02/13 13:42,39.51926097,39.51926097,47.91926097,23.21926097
01/02/13 13:43,42.4502043,42.7502043,49.8502043,23.0502043
01/02/13 13:44,31.93035464,32.63035464,38.43035464,9.33035464
01/02/13 13:45,38.9960649,40.5960649,45.1960649,13.6960649
01/02/13 13:46,35.39779007,38.29779007,41.89779007,8.497790071
01/02/13 13:47,27.7515528,31.7515528,34.4515528,-0.548447204
01/02/13 13:48,36.33541595,40.63541595,42.63541595,6.535415948
01/02/13 13:49,35.81222675,40.01222675,41.51222675,4.512226753
01/02/13 13:50,42.95421149,47.15421149,48.15421149,10.75421149
01/02/13 13:51,30.31320459,34.21320459,35.31320459,-2.186795413
01/02/13 13:52,37.31143903,41.31143903,43.41143903,7.611439033
01/02/13 13:53,27.27098872,31.07098872,35.37098872,2.57098872
01/02/13 13:54,33.18468796,36.48468796,43.18468796,13.88468796
01/02/13 13:55,31.19127278,32.79127278,41.39127278,15.89127278
01/02/13 13:56,41.99347206,42.49347206,51.79347206,27.99347206
01/02/13 13:57,41.92176747,42.32176747,51.22176747,27.02176747
01/02/13 13:58,43.92288497,44.12288497,52.02288497,26.42288497
01/02/13 13:59,32.68369896,33.28369896,40.18369896,12.58369896
01/02/13 14:00,41.8995571,42.6995571,48.3995571,18.5995571
01/02/13 14:01,38.95394026,40.25394026,44.75394026,12.95394026
01/02/13 14:02,38.09104936,40.19104936,43.79104936,10.19104936
01/02/13 14:03,35.04769947,38.04769947,40.84769947,5.547699472
01/02/13 14:04,32.96909858,37.46909858,39.56909858,2.969098577
01/02/13 14:05,40.11066511,45.01066511,46.61066511,9.31066511
01/02/13 14:06,34.46304431,39.46304431,40.66304431,2.963044307
01/02/13 14:07,36.13009467,40.93009467,41.93009467,4.030094672
01/02/13 14:08,31.74168793,36.14168793,37.14168793,-0.558312065
01/02/13 14:09,29.42894826,33.72894826,36.02894826,0.028948261
01/02/13 14:10,40.37043901,44.47043901,48.97043901,16.17043901
01/02/13 14:11,26.77328299,29.87328299,36.77328299,7.773282989
01/02/13 14:12,40.94219967,42.44219967,51.04219967,25.44219967
01/02/13 14:13,34.16200449,34.66200449,43.76200449,19.76200449
01/02/13 14:14,45.0546279,45.2546279,53.9546279,29.4546279
01/02/13 14:15,40.28213874,40.98213874,48.78213874,22.38213874
01/02/13 14:16,40.6879337,41.5879337,48.2879337,20.0879337
01/02/13 14:17,43.01857492,43.81857492,49.41857492,19.41857492
01/02/13 14:18,27.54799079,28.44799079,33.04799079,1.347990794
01/02/13 14:19,38.04253966,39.54253966,43.24253966,9.842539661
01/02/13 14:20,33.0520079,35.1520079,38.0520079,3.152007902
01/02/13 14:21,37.0617658,40.1617658,42.4617658,6.061765797
01/02/13 14:22,41.73406224,46.13406224,47.83406224,10.63406224
01/02/13 14:23,21.8174728,26.9174728,28.3174728,-9.482527202
01/02/13 14:24,36.01778196,40.91778196,42.11778196,4.217781957
01/02/13 14:25,30.04672924,34.64672924,35.64672924,-2.153270762
01/02/13 14:26,38.87216282,43.17216282,44.57216282,7.372162816
01/02/13 14:27,36.15516385,40.45516385,43.45516385,8.655163853
01/02/13 14:28,32.31319916,36.21319916,41.51319916,10.01319916
01/02/13 14:29,42.13462932,44.53462932,52.13462932,24.63462932
01/02/13 14:30,36.29703257,37.29703257,46.19703257,21.29703257
01/02/13 14:31,34.00068307,34.40068307,43.40068307,19.10068307
01/02/13 14:32,34.67489514,35.17489514,43.47489514,18.17489514
01/02/13 14:33,36.84382163,37.54382163,44.84382163,17.84382163
01/02/13 14:34,35.67410547,36.47410547,42.77410547,13.97410547
01/02/13 14:35,32.19811424,32.99811424,38.29811424,7.898114237
01/02/13 14:36,38.31134315,39.51134315,43.81134315,11.51134315
01/02/13 14:37,39.76902438,41.06902438,44.56902438,10.66902438
01/02/13 14:38,45.68772892,47.88772892,50.68772892,15.28772892
01/02/13 14:39,38.09845487,41.19845487,43.29845487,6.798454868
01/02/13 14:40,38.4658969,42.7658969,44.3658969,7.065896904
01/02/13 14:41,34.4954798,39.3954798,40.7954798,3.095479797
01/02/13 14:42,33.4600001,38.1600001,39.2600001,1.560000096
01/02/13 14:43,40.86034075,45.26034075,46.26034075,8.460340748
01/02/13 14:44,33.30885147,37.10885147,38.60885147,1.708851465
01/02/13 14:45,31.95210006,35.65210006,38.95210006,4.752100065
01/02/13 14:46,30.8853084,34.0853084,39.8853084,9.285308401
01/02/13 14:47,39.31615831,40.91615831,48.91615831,22.61615831
01/02/13 14:48,35.53973132,35.33973132,44.63973132,21.43973132
01/02/13 14:49,39.80506822,38.90506822,48.30506822,26.00506822
01/02/13 14:50,38.37200045,37.17200045,46.07200045,23.07200045
01/02/13 14:51,33.79786381,32.69786381,40.59786381,16.09786381
01/02/13 14:52,43.20202269,42.50202269,49.30202269,22.60202269
01/02/13 14:53,34.06533225,34.16533225,39.66533225,10.76533225
01/02/13 14:54,32.72858496,34.32858496,38.72858496,7.428584956
01/02/13 14:55,33.23259599,36.23259599,39.63259599,6.432595991
01/02/13 14:56,34.9429074,38.4429074,40.9429074,6.142907401
01/02/13 14:57,41.8231692,45.4231692,47.2231692,11.2231692
01/02/13 14:58,36.28239489,40.18239489,41.48239489,4.582394892
01/02/13 14:59,24.67733423,28.67733423,29.67733423,-7.622665773
01/02/13 15:00,36.5878208,40.0878208,41.3878208,4.687820797
01/02/13 15:01,37.66288497,41.26288497,44.16288497,9.662884969
01/02/13 15:02,38.28604755,41.58604755,46.88604755,15.58604755
01/02/13 15:03,37.82868047,40.32868047,47.92868047,20.42868047
01/02/13 15:04,32.55157414,33.45157414,42.65157414,18.45157414
01/02/13 15:05,38.57695996,38.47695996,48.07695996,25.07695996
01/02/13 15:06,41.49706774,41.39706774,50.39706774,26.49706774
01/02/13 15:07,39.29767199,39.29767199,47.19767199,21.59767199
01/02/13 15:08,41.49890586,41.79890586,48.49890586,20.79890586
01/02/13 15:09,39.25820597,39.95820597,45.45820597,15.65820597
01/02/13 15:10,39.28123295,41.18123295,45.58123295,13.58123295
01/02/13 15:11,40.55135011,43.95135011,47.45135011,13.55135011
01/02/13 15:12,30.91707981,34.91707981,37.51707981,2.21707981
01/02/13 15:13,36.39442335,40.69442335,42.59442335,6.094423351
01/02/13 15:14,36.58400077,41.08400077,42.38400077,5.084000768
01/02/13 15:15,37.15678869,41.65678869,42.65678869,5.056788695
01/02/13 15:16,31.90806112,36.40806112,37.50806112,-0.29193888
01/02/13 15:17,34.39979226,38.39979226,40.39979226,4.099792257
01/02/13 15:18,37.06342798,41.06342798,45.26342798,11.86342798
01/02/13 15:19,35.08864219,38.78864219,45.28864219,15.48864219
01/02/13 15:20,41.85934827,43.35934827,51.85934827,26.25934827
01/02/13 15:21,40.11735476,40.51735476,49.91735476,26.21735476
01/02/13 15:22,43.05679751,43.35679751,52.45679751,28.45679751
01/02/13 15:23,29.92013265,30.22013265,38.42013265,13.02013265
01/02/13 15:24,36.89393853,37.49393853,44.49393853,17.09393853
01/02/13 15:25,32.70522965,33.60522965,39.40522965,10.00522965
01/02/13 15:26,36.58573881,38.18573881,42.88573881,11.28573881
01/02/13 15:27,34.18803241,36.68803241,40.38803241,6.988032414
01/02/13 15:28,30.3874302,34.2874302,37.0874302,2.087430195
01/02/13 15:29,34.89609042,39.09609042,41.19609042,4.996090422
01/02/13 15:30,37.9900817,42.4900817,43.9900817,6.890081696
01/02/13 15:31,30.48174805,35.08174805,36.28174805,-1.518251947
01/02/13 15:32,37.2277309,41.6277309,42.5277309,4.627730903
01/02/13 15:33,35.18403412,39.48403412,40.68403412,2.984034116
01/02/13 15:34,36.05740321,40.15740321,42.65740321,7.057403209
01/02/13 15:35,29.86489768,33.86489768,38.66489768,6.264897684
01/02/13 15:36,37.22721132,40.32721132,47.52721132,19.02721132
01/02/13 15:37,40.31897036,41.81897036,50.81897036,25.91897036
01/02/13 15:38,30.75043741,31.35043741,40.95043741,17.25043741
01/02/13 15:39,44.85231232,44.95231232,53.85231232,29.65231232
01/02/13 15:40,31.20729751,31.80729751,39.60729751,13.50729751
01/02/13 15:41,44.41622664,45.21622664,52.01622664,23.91622664
01/02/13 15:42,34.46077942,35.46077942,40.96077942,11.06077942
01/02/13 15:43,35.4907625,37.3907625,41.7907625,9.890762503
01/02/13 15:44,38.26131682,41.46131682,44.96131682,11.16131682
01/02/13 15:45,32.05760896,36.25760896,38.85760896,3.557608959
01/02/13 15:46,33.16129971,37.46129971,39.36129971,2.86129971
01/02/13 15:47,28.55610803,32.95610803,34.35610803,-2.943891966
01/02/13 15:48,31.74108641,36.04108641,37.14108641,-0.658913594
01/02/13 15:49,37.30670794,41.60670794,42.50670794,4.706707936
01/02/13 15:50,41.32950952,45.12950952,47.02950952,10.62950952
01/02/13 15:51,35.70925848,39.60925848,43.60925848,10.10925848
01/02/13 15:52,36.05957418,39.55957418,45.95957418,16.05957418
01/02/13 15:53,36.9401531,38.5401531,47.0401531,21.2401531
01/02/13 15:54,39.05921843,39.65921843,49.05921843,25.45921843
01/02/13 15:55,36.09239693,36.19239693,45.39239693,21.69239693
01/02/13 15:56,40.00312283,40.30312283,48.50312283,23.30312283
01/02/13 15:57,36.91236826,37.61236826,44.81236826,17.71236826
01/02/13 15:58,31.86093626,32.76093626,38.66093626,9.560936261
01/02/13 15:59,36.48718762,38.18718762,42.88718762,11.58718762
01/02/13 16:00,31.28272391,34.38272391,38.08272391,4.682723911
01/02/13 16:01,33.88152313,37.88152313,40.78152313,5.881523134
01/02/13 16:02,31.55861552,35.65861552,37.85861552,1.758615522
01/02/13 16:03,32.81420832,37.21420832,38.71420832,1.814208321
01/02/13 16:04,36.73871136,41.03871136,42.23871136,4.838711359
01/02/13 16:05,31.22614581,35.62614581,36.62614581,-1.073854186
01/02/13 16:06,33.80260266,37.90260266,39.40260266,2.402602665
01/02/13 16:07,28.38713415,32.48713415,35.68713415,1.187134153
01/02/13 16:08,37.39286532,41.39286532,46.99286532,15.69286532
01/02/13 16:09,40.33520818,42.83520818,50.73520818,23.43520818
01/02/13 16:10,35.56272861,36.66272861,45.86272861,21.66272861
01/02/13 16:11,41.90218758,42.10218758,51.50218758,28.00218758
01/02/13 16:12,37.73126922,37.73126922,46.43126922,21.83126922
01/02/13 16:13,39.61499555,40.21499555,47.71499555,21.11499555
01/02/13 16:14,39.62196206,40.52196206,46.82196206,18.02196206
01/02/13 16:15,39.53447136,41.03447136,46.03447136,15.13447136
01/02/13 16:16,37.92221418,40.42221418,44.42221418,11.52221418
01/02/13 16:17,32.46917643,36.16917643,39.26917643,4.769176431
01/02/13 16:18,37.80320609,42.20320609,44.50320609,8.503206092
01/02/13 16:19,34.56817362,39.16817362,40.76817362,3.768173623
01/02/13 16:20,33.57163857,38.17163857,39.47163857,1.771638575
01/02/13 16:21,39.36031288,44.06031288,45.06031288,7.060312881
01/02/13 16:22,31.909694,36.609694,37.509694,-0.490306005
01/02/13 16:23,33.44757837,37.84757837,39.74757837,3.047578375
01/02/13 16:24,35.93131421,39.93131421,43.93131421,10.23131421
01/02/13 16:25,40.11882185,43.91882185,50.21882185,20.11882185
01/02/13 16:26,31.58449894,33.68449894,42.08449894,15.78449894
01/02/13 16:27,34.91504658,35.71504658,45.01504658,20.81504658
01/02/13 16:28,38.49029107,38.89029107,47.79029107,23.49029107
01/02/13 16:29,37.88690225,38.28690225,46.38690225,20.48690225
01/02/13 16:30,34.60585354,35.40585354,42.30585354,14.40585354
01/02/13 16:31,36.12684711,37.12684711,42.82684711,12.92684711
01/02/13 16:32,36.07279153,37.67279153,42.17279153,10.17279153
01/02/13 16:33,40.4530503,42.8530503,46.3530503,12.5530503
01/02/13 16:34,41.10653877,44.90653877,47.60653877,12.10653877
01/02/13 16:35,30.64953051,35.14953051,37.14953051,0.54953051
01/02/13 16:36,35.17889148,39.87889148,41.27889148,3.578891483
01/02/13 16:37,33.57596704,38.47596704,39.57596704,1.375967036
01/02/13 16:38,30.39728369,34.99728369,35.89728369,-2.502716312
01/02/13 16:39,38.47607517,43.07607517,44.07607517,5.976075172
01/02/13 16:40,30.41052445,34.61052445,36.81052445,0.510524451
01/02/13 16:41,33.90279308,37.90279308,42.30279308,9.202793076
01/02/13 16:42,38.21161326,41.41161326,48.31161326,19.11161326
01/02/13 16:43,37.59614792,38.69614792,47.29614792,21.89614792
01/02/13 16:44,44.98220857,45.38220857,54.38220857,30.18220857
01/02/13 16:45,37.61928265,37.71928265,46.41928265,21.71928265
01/02/13 16:46,36.77413872,36.97413872,44.67413872,18.47413872
01/02/13 16:47,34.6542662,35.4542662,42.0542662,13.8542662
01/02/13 16:48,35.09857111,35.89857111,41.49857111,11.59857111
01/02/13 16:49,38.66482934,39.36482934,43.96482934,12.46482934
01/02/13 16:50,33.97438338,35.07438338,38.77438338,5.574383384
01/02/13 16:51,42.71092599,44.21092599,47.21092599,12.61092599
01/02/13 16:52,41.40624381,43.40624381,45.70624381,9.606243808
01/02/13 16:53,33.29076826,36.19076826,37.89076826,0.790768256
01/02/13 16:54,38.06948755,41.96948755,43.26948755,5.569487549
01/02/13 16:55,31.29463402,36.19463402,37.29463402,-1.005365979
01/02/13 16:56,30.91257138,35.61257138,36.41257138,-1.987428623
01/02/13 16:57,24.73937859,29.13937859,29.93937859,-8.160621405
01/02/13 16:58,36.33501605,40.43501605,42.33501605,5.735016046
01/02/13 16:59,28.37658927,32.17658927,36.17658927,2.67658927
01/02/13 17:00,36.15507296,39.05507296,45.45507296,15.85507296
01/02/13 17:01,41.42661651,42.22661651,50.52661651,24.92661651
01/02/13 17:02,37.11140949,37.11140949,46.01140949,21.91140949
01/02/13 17:03,36.18767587,35.68767587,44.28767587,20.08767587
01/02/13 17:04,32.69167195,32.69167195,40.49167195,14.69167195
01/02/13 17:05,42.04604031,42.14604031,48.94604031,21.44604031
01/02/13 17:06,37.3110085,37.5110085,43.3110085,14.1110085
01/02/13 17:07,39.92512897,40.42512897,45.22512897,14.22512897
01/02/13 17:08,39.13376768,39.93376768,43.93376768,11.33376768
01/02/13 17:09,28.8899153,29.9899153,33.1899153,-0.810084703
01/02/13 17:10,39.52307688,41.32307688,43.82307688,8.523076879
01/02/13 17:11,30.568952,33.168952,35.168952,-1.131048003
01/02/13 17:12,30.84544666,34.64544666,36.14544666,-1.05455334
01/02/13 17:13,37.48051229,42.08051229,43.18051229,5.480512286
01/02/13 17:14,34.94448275,39.14448275,40.04448275,2.044482751
01/02/13 17:15,36.40073759,40.50073759,41.50073759,3.600737591
01/02/13 17:16,30.74471904,34.64471904,36.74471904,0.644719035
01/02/13 17:17,34.26166116,37.96166116,42.26166116,9.561661158
01/02/13 17:18,35.12772877,37.72772877,44.52772877,15.72772877
01/02/13 17:19,42.34784869,43.04784869,51.54784869,26.44784869
01/02/13 17:20,37.51648566,37.21648566,46.21648566,22.61648566
01/02/13 17:21,37.47514658,37.07514658,45.77514658,21.67514658
01/02/13 17:22,34.80249714,34.60249714,42.50249714,16.90249714
01/02/13 17:23,34.71048937,34.61048937,41.41048937,14.11048937
01/02/13 17:24,38.43655835,38.53655835,44.33655835,15.23655835
01/02/13 17:25,43.87785654,44.17785654,48.97785654,18.17785654
01/02/13 17:26,41.26364912,41.96364912,45.86364912,13.26364912
01/02/13 17:27,39.53429531,40.73429531,43.83429531,9.734295308
01/02/13 17:28,32.61665607,34.51665607,36.91665607,1.516656068
01/02/13 17:29,38.20593968,41.00593968,42.80593968,6.205939675
01/02/13 17:30,37.21895938,40.81895938,42.21895938,4.918959382
01/02/13 17:31,38.18804837,42.28804837,43.38804837,5.588048369
01/02/13 17:32,18.66955623,22.66955623,23.56955623,-14.23044377
01/02/13 17:33,31.6751833,35.2751833,36.3751833,-1.124816696
01/02/13 17:34,36.26350584,39.86350584,42.16350584,6.563505842
01/02/13 17:35,35.7219275,38.9219275,43.5219275,11.3219275
01/02/13 17:36,30.66070165,32.66070165,39.66070165,11.56070165
01/02/13 17:37,34.25236236,34.55236236,43.15236236,18.45236236
01/02/13 17:38,25.96311017,25.46311017,34.56311017,11.06311017
01/02/13 17:39,35.98258498,35.48258498,44.18258498,20.08258498
01/02/13 17:40,34.94812761,34.74812761,42.54812761,16.94812761
01/02/13 17:41,34.9163995,34.6163995,41.4163995,14.1163995
01/02/13 17:42,38.78243917,38.58243917,44.38243917,15.38243917
01/02/13 17:43,40.70268788,40.40268788,45.20268788,14.80268788
01/02/13 17:44,32.83467143,32.83467143,36.73467143,4.734671428
01/02/13 17:45,41.22479476,42.12479476,45.22479476,11.62479476
01/02/13 17:46,32.44986517,34.04986517,36.44986517,1.449865173
01/02/13 17:47,37.93153703,40.53153703,42.33153703,6.03153703
01/02/13 17:48,35.21022892,39.11022892,40.41022892,3.210228919
01/02/13 17:49,37.30966647,41.10966647,42.20966647,4.609666472
01/02/13 17:50,35.81971568,39.41971568,40.31971568,2.619715679
01/02/13 17:51,36.48197308,39.98197308,41.28197308,4.381973084
01/02/13 17:52,36.95008603,40.35008603,43.35008603,8.850086034
01/02/13 17:53,29.99999992,33.19999992,38.49999992,7.599999917
01/02/13 17:54,36.73271364,37.93271364,45.63271364,18.93271364
01/02/13 17:55,35.13017998,34.93017998,43.83017998,19.83017998
01/02/13 17:56,40.88328077,40.48328077,49.48328077,25.98328077
01/02/13 17:57,33.58488621,33.18488621,41.68488621,17.18488621
01/02/13 17:58,35.02413622,34.72413622,42.32413622,16.32413622
01/02/13 17:59,38.62265529,38.62265529,45.22265529,17.32265529
01/02/13 18:00,33.80503785,34.20503785,39.70503785,10.10503785
01/02/13 18:01,36.92573422,37.42573422,42.02573422,10.82573422
01/02/13 18:02,33.66033351,34.36033351,38.06033351,5.160333511
01/02/13 18:03,32.91868225,34.21868225,37.11868225,2.618682252
01/02/13 18:04,42.89744545,44.59744545,46.79744545,10.89744545
01/02/13 18:05,33.46350952,35.96350952,37.66350952,0.763509523
01/02/13 18:06,40.42199846,43.82199846,45.22199846,7.521998456
01/02/13 18:07,31.93111065,36.33111065,37.33111065,-0.768889354
01/02/13 18:08,31.78964652,35.88964652,36.68964652,-1.410353477
01/02/13 18:09,27.74494169,31.74494169,32.64494169,-5.255058307
01/02/13 18:10,38.94997291,42.94997291,44.94997291,8.649972913
01/02/13 18:11,30.45175273,34.25175273,38.45175273,5.251752735
01/02/13 18:12,38.33863249,40.83863249,47.33863249,18.23863249
01/02/13 18:13,40.38365587,41.18365587,49.48365587,23.98365587
01/02/13 18:14,38.77954846,38.87954846,47.67954846,23.37954846
01/02/13 18:15,35.57655987,35.57655987,44.07655987,19.47655987
01/02/13 18:16,34.13898618,34.13898618,41.83898618,15.93898618
01/02/13 18:17,43.54485251,43.94485251,50.74485251,22.94485251
01/02/13 18:18,36.20973004,36.80973004,42.50973004,13.10973004
01/02/13 18:19,33.95205059,34.85205059,39.65205059,8.552050589
01/02/13 18:20,39.09601179,40.09601179,44.19601179,11.59601179
01/02/13 18:21,47.65697068,48.75697068,52.05697068,18.15697068
01/02/13 18:22,38.62036364,39.92036364,42.62036364,7.620363636
01/02/13 18:23,36.81171928,38.21171928,40.31171928,4.211719277
01/02/13 18:24,34.87143061,37.07143061,38.77143061,1.871430608
01/02/13 18:25,33.94561876,36.74561876,38.14561876,0.545618757
01/02/13 18:26,35.61303855,39.11303855,40.21303855,2.31303855
01/02/13 18:27,31.86056543,36.06056543,37.06056543,-0.939434569
01/02/13 18:28,38.67882948,42.67882948,43.57882948,5.878829483
01/02/13 18:29,39.7012619,43.7012619,45.5012619,9.101261897
01/02/13 18:30,34.53642546,38.13642546,42.13642546,8.836425463
01/02/13 18:31,34.93533622,37.53533622,43.93533622,14.63533622
01/02/13 18:32,41.33894162,42.13894162,50.43894162,24.83894162
01/02/13 18:33,42.33158087,42.23158087,51.23158087,27.23158087
01/02/13 18:34,35.01034122,34.91034122,43.71034122,19.51034122
01/02/13 18:35,42.91013301,42.81013301,50.91013301,25.51013301
01/02/13 18:36,37.22112109,37.62112109,44.72112109,17.42112109
01/02/13 18:37,45.32016032,45.72016032,51.82016032,22.92016032
01/02/13 18:38,37.77660032,38.67660032,43.77660032,13.17660032
01/02/13 18:39,40.90263606,41.50263606,45.80263606,13.70263606
01/02/13 18:40,36.87659656,37.87659656,41.37659656,7.776596557
01/02/13 18:41,35.53772468,37.03772468,39.73772468,4.637724682
01/02/13 18:42,31.74909303,33.84909303,35.94909303,-0.250906971
01/02/13 18:43,43.10831704,45.90831704,47.60831704,10.60831704
01/02/13 18:44,39.63642069,43.53642069,44.83642069,7.236420688
01/02/13 18:45,36.30284501,40.70284501,41.80284501,3.802845015
01/02/13 18:46,31.10040346,35.40040346,36.30040346,-1.699596536
01/02/13 18:47,31.67242854,35.67242854,36.77242854,-0.627571458
01/02/13 18:48,38.72980067,42.62980067,45.22980067,9.829800672
01/02/13 18:49,39.26904155,43.06904155,47.96904155,15.86904155
01/02/13 18:50,37.6115069,40.2115069,47.4115069,19.2115069
01/02/13 18:51,32.00080174,33.00080174,41.80080174,16.80080174
01/02/13 18:52,41.70676824,42.00676824,51.20676824,27.20676824
01/02/13 18:53,40.36275616,40.46275616,49.16275616,24.76275616
01/02/13 18:54,39.66321726,39.96321726,47.76321726,21.76321726
01/02/13 18:55,48.7115442,49.1115442,55.9115442,28.0115442
01/02/13 18:56,40.93804536,41.53804536,47.23804536,17.63804536
01/02/13 18:57,33.11726018,34.11726018,38.81726018,7.51726018
01/02/13 18:58,43.9427277,45.2427277,49.1427277,16.0427277
01/02/13 18:59,30.06759817,32.36759817,35.36759817,0.667598174
01/02/13 19:00,38.20924857,41.30924857,43.60924857,7.509248565
01/02/13 19:01,34.21294978,38.81294978,40.61294978,3.412949782
01/02/13 19:02,29.85273185,34.85273185,36.25273185,-1.64726815
01/02/13 19:03,31.04210089,35.84210089,36.94210089,-1.057899111
01/02/13 19:04,40.34747735,44.94747735,45.94747735,7.947477347
01/02/13 19:05,31.22239968,35.32239968,36.42239968,-1.177600323
01/02/13 19:06,43.25340407,47.35340407,49.65340407,13.75340407
01/02/13 19:07,35.11918579,38.81918579,43.41918579,10.71918579
01/02/13 19:08,40.73257516,44.13257516,51.03257516,21.93257516
01/02/13 19:09,35.77234899,37.47234899,46.27234899,20.97234899
01/02/13 19:10,39.93680766,40.63680766,50.13680766,26.53680766
01/02/13 19:11,34.61075334,35.01075334,44.21075334,20.31075334
01/02/13 19:12,34.12580335,34.62580335,42.82580335,17.52580335
01/02/13 19:13,44.83504453,45.43504453,52.63504453,25.33504453
01/02/13 19:14,39.14800569,39.84800569,45.74800569,16.44800569
01/02/13 19:15,29.14003611,30.44003611,35.24003611,3.740036107
